Sponsor EntityID,Sponsor CTDS,Sponsor Name,Site EntityID,Site CTDS,Site Name,Percent Eligible for Meals,Total Enrolled as of Last Day in October
4379,080416000,Mohave Valley Elementary District,5588,080416101,Mohave Valley Elementary,77%,551
4379,080416000,Mohave Valley Elementary District,5589,080416103,Mohave Valley Junior High School,60%,399
4503,140417000,Mohawk Valley Elementary District,6181,140417101,Mohawk Valley School,75-79%,179
4230,060218000,Morenci Unified District,4907,060218101,Metcalf Elementary School,43%,658
4230,060218000,Morenci Unified District,4906,060218002,Morenci High School,26%,556
90192,078556000,"Morrison Education Group, Inc.",90193,078556001,Sun Valley Charter School,70-74%,176
4251,070375000,Morristown Elementary District,5189,070375101,Morristown Elementary School,60-64%,172
81228,072032000,Most Holy Trinity Catholic School,81229,072032001,Most Holy Trinity Catholic School,15-19%,154
79058,108774000,MultiDimensional Literacy Corp.,79118,108774001,Desert Mosaic School,65-69%,167
4265,070421000,Murphy Elementary District,5293,070421104,Alfred F Garcia School,94%,726
4265,070421000,Murphy Elementary District,5290,070421101,Arthur M Hamilton School,>=99%,482
4265,070421000,Murphy Elementary District,10851,078907101,Arts Academy at South Mountain - Closed,80-84%,157
4265,070421000,Murphy Elementary District,5291,070421102,Jack L Kuban Elementary School,94%,462
4265,070421000,Murphy Elementary District,88189,072033001,Kids at Hope Academy - Central,70-79%,31
4265,070421000,Murphy Elementary District,88392,072101001,Phoenix Learning Academy,*,*
4265,070421000,Murphy Elementary District,80183,072015001,St. Matthew School,85-89%,176
4265,070421000,Murphy Elementary District,6371,078775201,Vicki A. Romero High School,74%,382
4265,070421000,Murphy Elementary District,5292,070421103,William R Sullivan Elementary School,92%,732
80100,094007000,Naa Tsis Aan Community School,80101,094007001,Naa Tsis Aan Community School,90-94%,94
4176,020323000,Naco Elementary District,4784,020323001,Naco Elementary School,94%,301
4252,070381000,Nadaburg Unified School District,89748,070381102,Desert Oasis Elementary School,59%,523
4252,070381000,Nadaburg Unified School District,5190,070381101,Nadaburg Elementary School,73%,355
80103,012002000,Navajo Lutheran Mission School,80104,012002001,Navajo Lutheran Mission School,90-94%,59
78848,018760000,"Nazlini Community School, Inc.",78849,018760101,Nazlini Charter School,95-97%,131
90166,078555000,New Destiny Leadership Charter School,90167,078555001,New Destiny Leadership Charter School,>=90%,33
4366,078771000,New Horizon School for the Performing Arts,5554,078771001,New Horizon School for the Performing Arts,90%,205
10760,078930000,Noah Webster Schools - Mesa,10800,078930101,Noah Webster Schools- Mesa,36%,1169
4457,120201000,Nogales Unified District,5958,120201114,A J Mitchell Elementary School,92%,589
4457,120201000,Nogales Unified District,5960,120201119,Challenger Elementary School,87%,527
4457,120201000,Nogales Unified District,5954,120201104,Desert Shadows Middle School,76%,785
4457,120201000,Nogales Unified District,5955,120201108,Francisco Vasquez De Coronado Elementary School,63%,555
4457,120201000,Nogales Unified District,5957,120201113,Lincoln Elementary School,92%,351
4457,120201000,Nogales Unified District,5959,120201115,Mary L Welty Elementary School,91%,337
4457,120201000,Nogales Unified District,5962,120201210,Nogales High School,63%,1870
4457,120201000,Nogales Unified District,5961,120201209,Pierson Vocational High School,83%,275
4457,120201000,Nogales Unified District,85849,120199001,Pimeria Alta Academy,90-94%,52
4457,120201000,Nogales Unified District,6071,120201103,Robert Bracker Elementary,79%,327
4457,120201000,Nogales Unified District,5956,120201111,Wade Carpenter Middle School,84%,611
80105,102706000,"Old Pueblo Childrens Services, Inc.",80107,102706002,Hummingbird Home,*,*
80105,102706000,"Old Pueblo Childrens Services, Inc.",80108,102706003,Lavell Home,>80%,10
80105,102706000,"Old Pueblo Childrens Services, Inc.",80109,102706004,Roadrunner Home,>80%,10
79503,028751000,Omega Alpha Academy,79505,028751002,Omega Alpha Academy School,90%,455
4295,078603000,"OMEGA SCHOOLS d.b.a. Omega Academy, Inc.",78955,078603002,Oasis High School,85-89%,172
4295,078603000,"OMEGA SCHOOLS d.b.a. Omega Academy, Inc.",5460,078603001,Omega Academy,95%,282
80110,102703000,"Open-Inn, Inc",80112,102703002,Clay Street Shelter,*,*
80110,102703000,"Open-Inn, Inc",80113,102703003,Cochise County Children Center,>80%,18
80110,102703000,"Open-Inn, Inc",80117,102703007,Linden Shelter,*,*
80110,102703000,"Open-Inn, Inc",80118,102703008,Louis Avenue Shelter,>80%,10
80110,102703000,"Open-Inn, Inc",80119,102703009,Turning Point Shelter,*,*
4444,110302000,Oracle Elementary District,5927,110302102,Mountain Vista School,61%,459
4444,110302000,Oracle Elementary District,5926,110302101,Oracle Ridge School,45-49%,94
4262,070408000,Osborn Elementary District,5278,070408102,Clarendon School,81%,1095
4262,070408000,Osborn Elementary District,5282,070408107,Longview Elementary School,82%,465
4262,070408000,Osborn Elementary District,6021,070408105,Montecito Community School,84%,416
4262,070408000,Osborn Elementary District,5280,070408104,Osborn Middle School,81%,583
4262,070408000,Osborn Elementary District,5281,070408106,Solano School,87%,657
80120,072008000,Our Lady of Perpetual Help School,80121,072008001,Our Lady of Perpetual Help School,40-44%,180
4373,080306000,Owens-Whitney Elementary District,5578,080306101,Owens Elementary School,60-69%,26
4196,030208000,Page Unified District,4829,030208101,Desert View Elementary Intermediate,82%,771
4196,030208000,Page Unified District,4830,030208102,Lake View Elementary Primary,56%,664
4196,030208000,Page Unified District,4832,030208209,Page High School,59%,1001
4196,030208000,Page Unified District,4831,030208106,Page Middle School,64%,661
4196,030208000,Page Unified District,81127,030199006,Tse'yaato' High School,40-44%,61
79086,038753000,"Painted Desert Demonstration Projects, Inc.",79090,038753101,STAR Charter School,80-84%,131
4275,070449000,Palo Verde Elementary District,5355,070449101,Palo Verde Elementary School,71%,512
4255,070394000,Paloma School District,5193,070394001,Kiser Elementary School,65-69%,83
4180,020349000,Palominas Elementary District,4789,020349102,Coronado Elementary School,41%,436
4180,020349000,Palominas Elementary District,4788,020349101,Palominas Elementary School,52%,439
4180,020349000,Palominas Elementary District,78914,020349103,Valley View Elementary School,42%,207
79578,078940000,Pan-American Elementary Charter,79579,078940101,Pan-American Charter School,95%,480
4241,070269000,Paradise Valley Unified District,5096,070269157,Aire Libre Elementary School,67%,465
4241,070269000,Paradise Valley Unified District,5073,070269110,Arrowhead Elementary School,81%,519
4241,070269000,Paradise Valley Unified District,5091,070269144,Boulder Creek Elementary School,12%,720
4241,070269000,Paradise Valley Unified District,5082,070269127,Cactus View Elementary School,59%,756
4241,070269000,Paradise Valley Unified District,5074,070269715,Campo Bello Elementary School,77%,461
4241,070269000,Paradise Valley Unified District,5083,070269128,Copper Canyon Elementary School,5%,717
4241,070269000,Paradise Valley Unified District,5080,070269725,Desert Cove Elementary School,34%,551
4241,070269000,Paradise Valley Unified District,5085,070269130,Desert Shadows Elementary School,15%,484
4241,070269000,Paradise Valley Unified District,5099,070269170,Desert Shadows Middle School,14%,708
4241,070269000,Paradise Valley Unified District,5098,070269759,Desert Springs Preparatory Elementary School,13%,396
4241,070269000,Paradise Valley Unified District,5087,070269138,Desert Trails Elementary School,8%,613
4241,070269000,Paradise Valley Unified District,5078,070269123,Eagle Ridge Elementary School,47%,608
4241,070269000,Paradise Valley Unified District,80055,070269136,Echo Mountain Intermediate School,83%,394
4241,070269000,Paradise Valley Unified District,5093,070269146,Echo Mountain Primary School,81%,655
4241,070269000,Paradise Valley Unified District,5102,070269177,Explorer Middle School,11%,929
4241,070269000,Paradise Valley Unified District,5076,070269121,Foothills Elementary School,55%,444
4241,070269000,Paradise Valley Unified District,6011,070269141,Grayhawk Elementary School,4%,819
4241,070269000,Paradise Valley Unified District,5101,070269175,Greenway Middle School,83%,520
4241,070269000,Paradise Valley Unified District,5079,070269124,Hidden Hills Elementary School,40%,540
4241,070269000,Paradise Valley Unified District,5106,070269293,Horizon High School,7%,2162
4241,070269000,Paradise Valley Unified District,5086,070269135,Indian Bend Elementary School,73%,480
4241,070269000,Paradise Valley Unified District,5089,070269740,Larkspur Elementary School,70%,528
4241,070269000,Paradise Valley Unified District,5090,070269143,Liberty Elementary School,14%,588
4241,070269000,Paradise Valley Unified District,5092,070269145,Mercury Mine Elementary School,20%,619
4241,070269000,Paradise Valley Unified District,79729,070269173,Mountain Trail Middle School,22%,851
4241,070269000,Paradise Valley Unified District,5107,070269294,North Canyon High School,42%,2407
4241,070269000,Paradise Valley Unified District,5077,070269722,North Ranch Elementary School,15%,517
4241,070269000,Paradise Valley Unified District,81026,070269151,Palomino Intermediate School,98%,415
4241,070269000,Paradise Valley Unified District,5094,070269150,Palomino Primary School,91%,691
4241,070269000,Paradise Valley Unified District,5105,070269290,Paradise Valley High School,46%,1606
4241,070269000,Paradise Valley Unified District,79268,070269292,Pinnacle High School,7%,2442
4241,070269000,Paradise Valley Unified District,79781,070269748,Pinnacle Peak Elementary School,3%,753
4241,070269000,Paradise Valley Unified District,5109,070269296,Polaris High School,50-54%,131
4241,070269000,Paradise Valley Unified District,5081,070269726,Quail Run Elementary School,27%,674
4241,070269000,Paradise Valley Unified District,5071,070269055,Roadrunner School,36%,276
4241,070269000,Paradise Valley Unified District,5095,070269756,Sandpiper Elementary School,15%,394
4241,070269000,Paradise Valley Unified District,5108,070269295,Shadow Mountain High School,25%,1721
4241,070269000,Paradise Valley Unified District,5104,070269180,Shea Middle School,39%,665
4241,070269000,Paradise Valley Unified District,5084,070269729,Sonoran Sky Elementary School,5%,730
4241,070269000,Paradise Valley Unified District,5103,070269178,Sunrise Middle School,22%,575
4241,070269000,Paradise Valley Unified District,78920,070269142,Sunset Canyon School,45%,564
4241,070269000,Paradise Valley Unified District,5097,070269158,Village Vista Elementary School,57%,432
4241,070269000,Paradise Valley Unified District,5100,070269171,Vista Verde Middle School,54%,838
4241,070269000,Paradise Valley Unified District,5088,070269739,Whispering Wind Academy,21%,524
4241,070269000,Paradise Valley Unified District,88406,070269132,Wildfire Elementary School,6%,877
89917,078544000,Paragon Education Corporation,89918,078544101,Paragon Science Academy,19%,484
5180,078912000,"Paragon Management, Inc.",10820,078912101,Paradise Education Center,24%,1428
79205,078905000,Paramount Education Studies Inc,78977,078905102,Paramount Academy,51%,378
4510,150227000,Parker Unified School District,6194,150227101,Blake Primary School,77%,526
4510,150227000,Parker Unified School District,6196,150227103,Le Pera Elementary School,93%,280
4510,150227000,Parker Unified School District,6197,150227204,Parker High School,63%,532
4510,150227000,Parker Unified School District,6195,150227102,Wallace Elementary School,74%,536
4462,120520000,Patagonia Union High School District,5968,120406101,Patagonia Elementary School,85-89%,85
4462,120520000,Patagonia Union High School District,5971,120520201,Patagonia Union High School,75-79%,71
79024,078792000,Pathfinder Charter School Foundation,79509,078792101,Imagine Cortez Park Elementary,94%,585
4209,040210000,Payson Unified District,4859,040210105,Frontier Elementary School - Closed,63%,345
4209,040210000,Payson Unified District,4857,040210103,Julia Randall Elementary School,61%,488
4209,040210000,Payson Unified District,10822,040210701,Payson Center for Success High School,65-69%,63
4209,040210000,Payson Unified District,4858,040210104,Payson Elementary School,65%,385
4209,040210000,Payson Unified District,4860,040210201,Payson High School,42%,811
4209,040210000,Payson Unified District,4856,040210102,Rim Country Middle School,61%,666
79866,038702000,"PEAK School Inc., The",79884,038702101,The Peak School,40-44%,175
4186,020422000,Pearce Elementary District,4796,020422001,Pearce Elementary School,60-64%,93
4283,070492000,Pendergast Elementary District,80419,070492024,Amberlea Elementary School,74%,662
4283,070492000,Pendergast Elementary District,79265,070492019,Canyon Breeze Elementary,47%,852
4283,070492000,Pendergast Elementary District,5423,070492018,Copper King Elementary,57%,864
4283,070492000,Pendergast Elementary District,5418,070492013,Desert Horizon Elementary School,86%,944
4283,070492000,Pendergast Elementary District,5422,070492017,Desert Mirage Elementary School,40%,732
4283,070492000,Pendergast Elementary District,5421,070492016,Garden Lakes Elementary School,32%,1012
4283,070492000,Pendergast Elementary District,5417,070492012,Pendergast Elementary School,82%,555
4283,070492000,Pendergast Elementary District,79800,070492021,Rio Vista Elementary,50%,840
4283,070492000,Pendergast Elementary District,79642,070492020,Sonoran Sky Elementary School,47%,705
4283,070492000,Pendergast Elementary District,80418,070492022,Sunset Ridge Elementary School,63%,655
4283,070492000,Pendergast Elementary District,5420,070492015,Villa De Paz Elementary School,59%,787
4283,070492000,Pendergast Elementary District,80417,070492023,Westwind Elementary School,68%,688
4283,070492000,Pendergast Elementary District,5419,070492014,Westwind Intermediate School - Closed,85%,733
4237,070211000,Peoria Unified School District,4994,070211106,Alta Loma School,66%,894
4237,070211000,Peoria Unified School District,5006,070211118,Apache Elementary School,35%,870
4237,070211000,Peoria Unified School District,5014,070211261,Cactus High School,31%,1452
4237,070211000,Peoria Unified School District,5007,070211119,Canyon Elementary School,38%,483
4237,070211000,Peoria Unified School District,5016,070211263,Centennial High School,25%,2128
4237,070211000,Peoria Unified School District,5012,070211124,Cheyenne Elementary School,64%,794
4237,070211000,Peoria Unified School District,4997,070211109,Copperwood School,39%,902
4237,070211000,Peoria Unified School District,4999,070211111,Cotton Boll School,57%,947
4237,070211000,Peoria Unified School District,79223,070211126,Country Meadows Elementary School,66%,1223
4237,070211000,Peoria Unified School District,79222,070211127,Coyote Hills Elementary School,14%,1349
4237,070211000,Peoria Unified School District,5011,070211123,Desert Harbor Elementary School,26%,821
4237,070211000,Peoria Unified School District,4995,070211107,Desert Palms Elementary School,64%,654
4237,070211000,Peoria Unified School District,5001,070211113,Desert Valley Elementary School,41%,599
4237,070211000,Peoria Unified School District,4996,070211108,Foothills Elementary School,49%,735
4237,070211000,Peoria Unified School District,6005,070211125,Frontier Elementary School,14%,1247
4237,070211000,Peoria Unified School District,4992,070211104,Heritage School,56%,720
4237,070211000,Peoria Unified School District,4990,070211102,Ira A Murphy,74%,527
4237,070211000,Peoria Unified School District,5015,070211262,Ironwood High School,30%,2039
4237,070211000,Peoria Unified School District,4991,070211103,Kachina Elementary School,60%,444
4237,070211000,Peoria Unified School District,90135,070211131,Lake Pleasant Elementary,20%,648
4237,070211000,Peoria Unified School District,87520,070211267,Liberty High School,16%,1661
4237,070211000,Peoria Unified School District,5008,070211120,Marshall Ranch Elementary School,42%,831
4237,070211000,Peoria Unified School District,5000,070211112,Oakwood Elementary School,17%,788
4237,070211000,Peoria Unified School District,5003,070211115,Oasis Elementary School,28%,708
4237,070211000,Peoria Unified School District,81144,070211129,Parkridge Elementary,20%,1074
4237,070211000,Peoria Unified School District,5010,070211122,Paseo Verde Elementary School,22%,855
4237,070211000,Peoria Unified School District,4989,070211101,Peoria Elementary School,74%,666
4237,070211000,Peoria Unified School District,5013,070211260,Peoria High School,53%,1698
4237,070211000,Peoria Unified School District,6231,070211266,Peoria Transition Center,30-34%,155
4237,070211000,Peoria Unified School District,4993,070211105,Pioneer Elementary School,54%,548
4237,070211000,Peoria Unified School District,85835,070211265,Raymond S. Kellis,47%,1818
4237,070211000,Peoria Unified School District,5002,070211114,Sahuaro Ranch Elementary School,65%,597
4237,070211000,Peoria Unified School District,5009,070211121,Santa Fe Elementary School,68%,662
4237,070211000,Peoria Unified School District,5005,070211117,Sky View Elementary School,48%,631
4237,070211000,Peoria Unified School District,5004,070211116,Sun Valley Elementary School,59%,1011
4237,070211000,Peoria Unified School District,4998,070211110,Sundance Elementary School,58%,757
4237,070211000,Peoria Unified School District,5017,070211264,Sunrise Mountain High School,13%,1638
4237,070211000,Peoria Unified School District,7408,072190001,THE ACES,80%,265
4237,070211000,Peoria Unified School District,88397,070211130,Vistancia Elementary School,12%,894
4237,070211000,Peoria Unified School District,79645,070211128,Zuni Hills Elementary School,23%,914
80130,042002000,Peridot/Our Saviors Lutheran Elementary School,80131,042002001,Peridot Lutheran Elementary School,45-49%,74
4338,078714000,"Phoenix Advantage Charter School, Inc.",5512,078714001,Phoenix Advantage Charter School,96%,535
90273,078559000,"Phoenix Collegiate Academy, Inc.",90274,078559001,Phoenix Collegiate Academy Charter School,95-97%,142
80432,009102041,Phoenix Day School for the Deaf,6396,001202041,PHX DAY SCH/MD - Closed,79%,295
4340,078716000,"Phoenix Education Management, LLC,",5515,078716001,SABIS International,44%,683
4256,070401000,Phoenix Elementary District,90271,078546102,ASU Preparatory Academy- Phoenix Elementary,65%,661
4256,070401000,Phoenix Elementary District,5208,070401123,Augustus H Shaw Jr School,75%,583
4256,070401000,Phoenix Elementary District,5196,070401102,Capitol Elementary School,79%,634
4256,070401000,Phoenix Elementary District,79616,070401130,Faith North Elementary School,34%,255
4256,070401000,Phoenix Elementary District,5200,070401108,Garfield School,95%,470
4256,070401000,Phoenix Elementary District,5205,070401115,Kenilworth Elementary School,78%,667
4256,070401000,Phoenix Elementary District,5206,070401118,Lowell Elementary School,80%,756
4256,070401000,Phoenix Elementary District,5201,070401109,Magnet Traditional School,69%,531
4256,070401000,Phoenix Elementary District,5203,070401112,Maie Bartlett Heard School,66%,742
4256,070401000,Phoenix Elementary District,5195,070401101,Mary Mcleod Bethune School,90%,580
4256,070401000,Phoenix Elementary District,5197,070401104,Paul Dunbar Lawrence School,72%,403
4256,070401000,Phoenix Elementary District,5199,070401106,Ralph Waldo Emerson Elementary School,81%,560
4256,070401000,Phoenix Elementary District,5204,070401113,Silvestre S Herrera School,81%,707
4256,070401000,Phoenix Elementary District,5198,070401105,Thomas A Edison School,88%,718
4256,070401000,Phoenix Elementary District,5209,070401125,Whittier Elementary School,92%,502
4286,070510000,Phoenix Union High School District,5436,070510210,Alhambra High School,84%,2697
4286,070510000,Phoenix Union High School District,89571,070510290,Betty Fairfax High School,57%,1819
4286,070510000,Phoenix Union High School District,6249,070510214,Bostrom Alternative Center,91%,307
4286,070510000,Phoenix Union High School District,5438,070510225,Camelback High School,83%,1935
4286,070510000,Phoenix Union High School District,5440,070510245,Carl Hayden High School,89%,2261
4286,070510000,Phoenix Union High School District,5439,070510230,Central High School,83%,2307
4286,070510000,Phoenix Union High School District,78847,070510270,Cesar Chavez High School,64%,2168
4286,070510000,Phoenix Union High School District,6250,070510238,Desiderata,80-84%,116
4286,070510000,Phoenix Union High School District,89778,070510281,Franklin Police and Fire High School,87%,277
4286,070510000,Phoenix Union High School District,5441,070510250,Maryvale High School,80%,2590
4286,070510000,Phoenix Union High School District,6248,070510212,Metro Tech High School,82%,1430
4286,070510000,Phoenix Union High School District,5442,070510255,North High School,73%,2448
4286,070510000,Phoenix Union High School District,88407,070510284,Phoenix Union Bioscience High School,59%,273
4286,070510000,Phoenix Union High School District,5443,070510260,South Mountain High School,75%,1869
4286,070510000,Phoenix Union High School District,79617,070510280,Suns-Diamondbacks Education Academy,81%,231
4286,070510000,Phoenix Union High School District,5437,070510220,Trevor Browne High School,69%,2809
4452,110433000,Picacho Elementary District,5947,110433133,Picacho School,85%,240
80136,101002000,Pima County Doc Work Center,80137,101002001,Pima County Jail,>=90%,27
80138,101001000,Pima County Juvenile Court Center,80139,101001001,Pima County Juvenile Court,>=95%,84
89864,108799000,Pima Prevention Partnership dba Pima Partnership Academy,89865,108799101,Pima Partnership Academy,90-94%,90
79959,108711000,"Pima Prevention Partnership dba Pima Partnership School, The",79960,108711201,"Pima Partnership School, The",80-84%,184
4220,050206000,Pima Unified District,4879,050199001,Dan Hinton Accommodation School,70-79%,34
4220,050206000,Pima Unified District,4890,050206101,Pima Elementary School,67%,427
4220,050206000,Pima Unified District,4891,050206202,Pima High School,57%,329
80140,014009000,Pine Springs Day School,80141,014012001,Pine Springs Day School,75-79%,77
4214,040312000,Pine Strawberry Elementary District,4876,040312001,Pine Strawberry Elementary School,65-69%,134
80375,093915000,Pinon Community School Board,80376,093915001,Pinon Community School,>=95%,60
4390,090204000,Pinon Unified District,5612,090204102,Pinon Accelerated Middle School,88%,361
4390,090204000,Pinon Unified District,5611,090204101,Pinon Elementary School,85%,521
4390,090204000,Pinon Unified District,5613,090204203,Pinon High School,87%,439
4188,020364000,Pomerene Elementary District,4798,020364101,Pomerene Elementary School,45-49%,126
79217,078670000,"Precision Academy Systems, Inc",10823,078670201,Precision Academy System Charter School,79%,534
4466,130201000,Prescott Unified District,8132,130201016,Abia Judd Elementary School,33%,620
4466,130201000,Prescott Unified District,8134,130201060,Granite Mountain Middle School,32%,594
4466,130201000,Prescott Unified District,8128,130201012,Lincoln Elementary School,38%,327
4466,130201000,Prescott Unified District,8129,130201013,Miller Valley School,80%,366
4466,130201000,Prescott Unified District,8135,130201070,Prescott High School,30%,1843
4466,130201000,Prescott Unified District,8133,130201050,Prescott Mile High Middle School,41%,722
4466,130201000,Prescott Unified District,80184,139101017,Sacred Heart Parish School,30%,213
4466,130201000,Prescott Unified District,8130,130201014,Taylor Hicks School,38%,519
4466,130201000,Prescott Unified District,8131,130201015,Washington Traditional School,53%,328
88317,078516000,Prescott Valley Charter School,80004,078516002,Prescott Valley School,50-54%,197
4425,108778000,Presidio School,5865,108778201,Presidio School,71%,314
4511,150404000,Quartzsite Elementary District,6198,150404101,Ehrenberg Elementary School,85-89%,156
4511,150404000,Quartzsite Elementary District,6199,150404102,Quartzsite Elementary School,85-89%,104
4245,070295000,Queen Creek Unified District,88341,078754104,Benjamin Franklin Charter School - Power,19%,804
4245,070295000,Queen Creek Unified District,5537,078754102,Benjamin Franklin Charter School - Queen Creek,21%,668
4245,070295000,Queen Creek Unified District,90383,071926001,Calvary Christian School,15-19%,48
4245,070295000,Queen Creek Unified District,5139,070295102,Desert Mountain Elementary,15%,646
4245,070295000,Queen Creek Unified District,87478,070295104,Frances Brandon-Pickett Elementary,30%,668
4245,070295000,Queen Creek Unified District,80439,070295103,Jack Barnes Elementary School,23%,641
4245,070295000,Queen Creek Unified District,89912,070295121,Newell Barney Junior High School,34%,798
4245,070295000,Queen Creek Unified District,5138,070295101,Queen Creek Elementary School,35%,541
4245,070295000,Queen Creek Unified District,5141,070295201,Queen Creek High School,29%,1790
4245,070295000,Queen Creek Unified District,5140,070295106,Queen Creek Middle School,33%,750
79716,072026000,Queen of Peace,79717,072026001,Queen of Peace School,45-49%,112
4438,110203000,Ray Unified District,5898,110203101,Ray Elementary School,58%,388
4438,110203000,Ray Unified District,5900,110203202,Ray JR/SR High School,45-49%,170
4159,010227000,Red Mesa Unified District,4738,010227101,Red Mesa Elementary School,79%,788
4159,010227000,Red Mesa Unified District,88386,010227205,Red Valley/Cove High School,85-89%,74
4159,010227000,Red Mesa Unified District,4739,010227102,Round Rock Elementary School,85-89%,170
4447,110405000,Red Rock Elementary District,5938,110405101,Red Rock Elementary School,50%,271
90275,078560000,Research Based Education Corporation,90276,078560001,Paulden Community School,85-89%,127
4257,070402000,Riverside Elementary District,84660,070402102,Kings Ridge School,92%,338
4257,070402000,Riverside Elementary District,5210,070402101,Riverside Traditional School,90%,457
80150,013904000,Rock Point Community School,80151,013904001,Rock Point Community School,86%,396
9692,094002000,Rocky Ridge Boarding School,80414,033904006,Rocky Ridge Boarding School,80-84%,137
4279,070466000,Roosevelt Elementary District,5375,070466015,Amy L. Houston Academy,85-89%,101
4279,070466000,Roosevelt Elementary District,87883,070466024,Bernard Black Elementary School,63%,986
4279,070466000,Roosevelt Elementary District,5369,070466008,Brooks Academy,>=99%,442
4279,070466000,Roosevelt Elementary District,5368,070466007,C J Jorgensen School,76%,539
4279,070466000,Roosevelt Elementary District,5376,070466016,C O Greenfield School,89%,608
4279,070466000,Roosevelt Elementary District,5363,070466002,Cesar E Chavez Community School,88%,506
4279,070466000,Roosevelt Elementary District,79012,070466022,Cloves C Campbell Sr Elementary School,86%,592
4279,070466000,Roosevelt Elementary District,79013,070466021,Ed & Verma Pastor Elementary School,90%,708
4279,070466000,Roosevelt Elementary District,5377,070466017,Ignacio Conchos School,88%,461
4279,070466000,Roosevelt Elementary District,5374,070466014,John F Kennedy Elementary School,93%,589
4279,070466000,Roosevelt Elementary District,5378,070466018,John R Davis School,98%,633
4279,070466000,Roosevelt Elementary District,5371,070466011,Martin Luther King Early Childhood Center,84%,327
4279,070466000,Roosevelt Elementary District,5379,070466019,Maxine O Bush Elementary School,87%,624
4279,070466000,Roosevelt Elementary District,5364,070466003,Percy L Julian School,74%,493
4279,070466000,Roosevelt Elementary District,5370,070466009,Rose Linda School,94%,593
4279,070466000,Roosevelt Elementary District,5366,070466005,Sierra Vista Elementary School,91%,293
4279,070466000,Roosevelt Elementary District,5380,070466020,Southwest Elementary School,86%,579
4279,070466000,Roosevelt Elementary District,5365,070466004,Sunland Elementary School,86%,582
4279,070466000,Roosevelt Elementary District,5372,070466012,T G Barr School,93%,411
4279,070466000,Roosevelt Elementary District,5373,070466013,V H Lassen Elementary School,91%,576
4279,070466000,Roosevelt Elementary District,5367,070466006,Valley View School,92%,669
87399,078508000,"Rosefield Charter Elementary School, Inc.",87400,078508101,Imagine Rosefield,30%,840
8477,014001000,"Rough Rock School Board, Inc.",78994,014001201,Rough Rock High School,81%,370
4155,010210000,Round Valley Unified District,4719,010210102,Round Valley Elementary School,57%,308
4155,010210000,Round Valley Unified District,4721,010210210,Round Valley High School,33%,437
4155,010210000,Round Valley Unified District,4720,010210103,Round Valley Middle School,54%,334
4155,010210000,Round Valley Unified District,4718,010210101,Round Valley Primary School,63%,398
4449,110418000,Sacaton Elementary District,5943,110418001,Sacaton Elementary,74%,288
4449,110418000,Sacaton Elementary District,5944,110418002,Sacaton Middle School,70-74%,193
80467,122002000,Sacred Heart School,80468,122002001,Sacred Heart School,97%,209
4254,070290000,Saddle Mountain Unified School District,89596,070290702,Tartesso Elementary School,61%,646
4254,070290000,Saddle Mountain Unified School District,85819,070290002,Tonopah Valley High School,58%,375
4254,070290000,Saddle Mountain Unified School District,89595,070290104,Winters Well Elementary School,77%,306
4218,050201000,Safford Unified District,4881,050201100,Dorothy Stinson School,66%,690
4218,050201000,Safford Unified District,4882,050201101,Lafe Nelson School,69%,543
4218,050201000,Safford Unified District,4885,050201201,Mt Graham High School,60-64%,153
4218,050201000,Safford Unified District,79780,050201103,Ruth Powell Elementary School,63%,602
4218,050201000,Safford Unified District,4884,050201200,Safford High School,42%,744
4218,050201000,Safford Unified District,4883,050201102,Safford Middle School,61%,477
89414,078688000,"Sage Academy, Inc.",89415,078688101,Sage Academy,45-49%,89
4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,28%,1477
4411,100230000,Sahuarita Unified District,5843,100230204,Sahuarita High School,30%,1614
4411,100230000,Sahuarita Unified District,5840,100230101,Sahuarita Primary School,37%,2065
4411,100230000,Sahuarita Unified District,5841,100230102,Sopori Elementary School,74%,219
4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,80-84%,115
80152,102006000,Salpointe Catholic High School,80153,102006001,Salpointe Catholic High School,12%,1150
4320,078656000,Salt River Pima-Maricopa  Community Schools,81172,079101001,Early Childhood Education Center,>=98%,234
4320,078656000,Salt River Pima-Maricopa  Community Schools,81170,104001010,Salt River Elementary School,42%,404
4320,078656000,Salt River Pima-Maricopa  Community Schools,5489,078656001,Salt River High School,47%,254
4210,040220000,San Carlos Unified District,5989,040220104,Rice Elementary School,89%,906
4210,040220000,San Carlos Unified District,4864,040220202,San Carlos High School,87%,625
85926,101908000,San Miguel of Tucson Corp.,85927,101908001,San Miguel Catholic High School,63%,328
4172,020218000,San Simon Unified District,4760,020218001,San Simon School,55-59%,96
80154,102007000,San Xavier Mission School,80155,102007001,San Xavier Mission School,75-79%,146
4156,010218000,Sanders Unified District,4722,010218001,Sanders Elementary School,95%,418
4156,010218000,Sanders Unified District,4723,010218002,Sanders Middle School,92%,259
4156,010218000,Sanders Unified District,4724,010218003,Valley High School,82%,340
4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,73%,217
4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,85%,501
4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,68%,413
4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,81%,543
